JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2454373.305,3.8,,,Vis.,TLA,B,,,SPA,NE,,,U,,,,ETA AQL,BAA-VSS,STD,,,,BAAVSS
2454373.3384,3.8,,,Vis.,DAT,,TYC0493-03355,TYC5144-03103,K,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2454373.3590,4.0,,,Vis.,REP,K,NA,,NA,,,,V,,,,ETA AQL,,STD,,,,
2454373.4979,3.9,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454373.6507,3.9,,,Vis.,AAP,A U,37,44,ATLAS,,0,,V,,,,ETA AQL,,STD,,,,
2454373.658,4.0,,,Vis.,WI,,37,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454373.7917,4.0,,,Vis.,SDF,K,NA,,NA,,,,V,,,,ETA AQL,,STD,,,,
2454374.2755,4.0,,,Vis.,DAT,,TYC0493-03355,TYC5144-03103,K,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2454374.30208,4.25,,,Vis.,SSW,T,372,433,TYCHO,,0,,V,,,,ETA AQL,,STD,,,,
2454374.30625,4.15,,,Vis.,GFT,,37,44,FOGLIA,,0,,V,,,,ETA AQL,AFOEV,STD,,,,
2454374.3292,4.3,,,Vis.,REP,K,NA,,NA,,,,V,,,,ETA AQL,,STD,,,,
2454374.37,4.0,,,Vis.,TLA,U,,,SPA,NE,,,U,,,,ETA AQL,BAA-VSS,STD,,,,BAAVSS
2454374.4861,4.1,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454374.563,4.3,,,Vis.,WI,,37,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454375.4896,4.5,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454375.619,4.3,,,Vis.,WI,,37,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454375.6458,4.0,,,Vis.,AAP,A,37,44,ATLAS,,0,,V,,,,ETA AQL,,STD,,,,
2454376.28264,4.1,,,Vis.,GFT,,37,44,FOGLIA,,0,,V,,,,ETA AQL,AFOEV,STD,,,,
2454376.3785,4.1,,,Vis.,CME,U,NA,,NA,,,,V,,,,ETA AQL,,STD,,,,
2454376.5507,4.5,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454377.3772,4.0,,,Vis.,DAT,,TYC0493-03355,TYC5144-03103,K,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2454377.5556,4.0,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454377.5750,3.5,,,Vis.,BGZ,,34,,AAVSO,,,,V,,,,ETA AQL,,STD,,,,
2454378.29167,3.55,,,Vis.,GFT,,34,37,FOGLIA,,0,,V,,,,ETA AQL,AFOEV,STD,,,,
2454378.40833,3.7,,,Vis.,RJG,,34,41,SA1986,,0,,V,,,,ETA AQL,,STD,,,,
2454378.41111,3.6,,,Vis.,CAI,,34,41,SA1986,,0,,V,,,,ETA AQL,,STD,,,,
2454378.4861,3.7,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454378.5729,3.6,,,Vis.,BGZ,,34,37,AAVSO,,,,V,,,,ETA AQL,,STD,,,,
2454378.627,3.6,,,Vis.,WI,,32,37,A,,0,,V,,,,ETA AQL,,STD,,,,
2454379.569,4.0,,,Vis.,WI,,37,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454379.6063,3.9,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454379.6201,3.7,,,Vis.,BGZ,,37,,AAVSO,,,,V,,,,ETA AQL,,STD,,,,
2454380.560,4.1,,,Vis.,WI,,37,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454380.6049,3.7,,,Vis.,BGZ,,37,,AAVSO,,,,V,,,,ETA AQL,,STD,,,,
2454381.4979,4.2,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454381.525,4.2,,,Vis.,WI,,37,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454381.5965,3.8,,,Vis.,BGZ,,37,44,AAVSO,,,,V,,,,ETA AQL,,STD,,,,
2454381.6771,4.0,,,Vis.,AAP,A,37,44,ATLAS,,0,,V,,,,ETA AQL,,STD,,,,
2454382.41458,4.1,,,Vis.,RJG,,34,41,SA1986,,0,,V,,,,ETA AQL,,STD,,,,
2454382.41736,4.3,,,Vis.,CAI,,41,49,SA1986,,0,,V,,,,ETA AQL,,STD,,,,
2454382.592,4.3,,,Vis.,WI,,37,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454382.5951,4.0,,,Vis.,BGZ,,37,44,AAVSO,,,,V,,,,ETA AQL,,STD,,,,
2454382.6271,4.1,,,Vis.,AAP,A,37,44,ATLAS,,0,,V,,,,ETA AQL,,STD,,,,
2454383.3674,4.5,,,Vis.,SDAV,,45,22,SPA,20,0,,V,,,,ETA AQL,,STD,,,,
2454383.4,4.2,,,Vis.,LMF,,NA,,NA,,,,V,,,,ETA AQL,,STD,,,,
2454383.41736,4.1,,,Vis.,RJG,,34,41,SA1986,,0,,V,,,,ETA AQL,,STD,,,,
2454383.41944,4.2,,,Vis.,CAI,,41,49,SA1986,,0,,V,,,,ETA AQL,,STD,,,,
2454383.560,4.4,,,Vis.,WI,,44,45,A,,0,,V,,,,ETA AQL,,STD,,,,
2454383.5861,4.2,,,Vis.,BGZ,,37,44,AAVSO,,,,V,,,,ETA AQL,,STD,,,,
2454383.6000,3.5,,,Vis.,LNZ,,34,44,97,,0,,V,,,,ETA AQL,,STD,,,,
2454384.23889,4.15,,,Vis.,SSW,T,372,433,TYCHO,,0,,V,,,,ETA AQL,,STD,,,,
2454384.38056,4.1,,,Vis.,RJG,,34,41,SA1986,,0,,V,,,,ETA AQL,,STD,,,,
2454384.38403,4.1,,,Vis.,CAI,,34,41,SA1986,,0,,V,,,,ETA AQL,,STD,,,,
2454384.4,4.2,,,Vis.,LMF,,NA,,NA,,,,V,,,,ETA AQL,,STD,,,,
2454384.629,4.0,,,Vis.,WI,,37,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454385.4,4.2,,,Vis.,LMF,,NA,,NA,,,,V,,,,ETA AQL,,STD,,,,
2454385.43125,3.5,,,Vis.,RJG,,34,41,SA1986,,0,,V,,,,ETA AQL,,STD,,,,
2454385.43264,3.4,,,Vis.,CAI,,34,41,SA1986,,0,,V,,,,ETA AQL,,STD,,,,
2454386.31181,3.7,,,Vis.,GFT,,37,,FOGLIA,,0,,V,,,,ETA AQL,AFOEV,STD,,,,
2454386.4993,3.9,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454386.552,3.9,,,Vis.,WI,,37,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454386.6007,3.6,,,Vis.,BGZ,,34,37,AAVSO,,,,V,,,,ETA AQL,,STD,,,,
2454387.2219,3.7,,,Vis.,DAT,,TYC0493-03355,,K,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2454387.26424,3.9,,,Vis.,GFT,,37,44,FOGLIA,,0,,V,,,,ETA AQL,AFOEV,STD,,,,
2454387.2819,3.8,,,Vis.,MKW,,32,37,ATLAS,,0,,V,,,,ETA AQL,,STD,,,,
2454387.316,3.8,,,Vis.,VVP,,,,,,,,V,,,,ETA AQL,,STD,,,,
2454387.44306,3.9,,,Vis.,RJG,U,34,41,SA1986,,0,,V,,,,ETA AQL,,STD,,,,
2454387.44653,4.1,,,Vis.,CAI,U,34,41,SA1986,,0,,V,,,,ETA AQL,,STD,,,,
2454387.4757,4.0,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454387.6,3.7,,,Vis.,LNZ,,34,44,97,,0,,V,,,,ETA AQL,,STD,,,,
2454388.2198,3.9,,,Vis.,DAT,,TYC0493-03355,TYC5144-03103,K,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2454388.26250,3.95,,,Vis.,SSW,,372,433,TYCHO,,0,,V,,,,ETA AQL,,STD,,,,
2454388.28472,3.95,,,Vis.,GFT,,37,44,FOGLIA,,0,,V,,,,ETA AQL,AFOEV,STD,,,,
2454388.32222,4.3,,,Vis.,VUG,BK,372,467,SPA/VSS/,,0,,V,,,,ETA AQL,,STD,,,,
2454388.333,4.0,,,Vis.,VVP,,,,,,,,V,,,,ETA AQL,,STD,,,,
2454388.5007,4.1,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454388.5778,4.0,,,Vis.,BGZ,U,37,44,AAVSO,,,,V,,,,ETA AQL,,STD,,,,
2454389.2347,4.2,,,Vis.,DAT,,TYC0493-03355,TYC5144-03103,K,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2454389.26389,4.2,,,Vis.,GFT,,37,44,FOGLIA,,0,,V,,,,ETA AQL,AFOEV,STD,,,,
2454389.2833,4.0,,,Vis.,CME,U,NA,,NA,,,,V,,,,ETA AQL,,STD,,,,
2454389.3160,3.9,,,Vis.,MKW,,32,37,ATLAS,,0,,V,,,,ETA AQL,,STD,,,,
2454390.2459,4.4,,,Vis.,DAT,,TYC5144-03103,,K,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2454390.25208,4.3,,,Vis.,SSW,T,372,433,TYCHO,,0,,V,,,,ETA AQL,,STD,,,,
2454390.5451,4.4,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454390.619,4.3,,,Vis.,WI,,37,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454390.87986,4.2,,,Vis.,AAP,,37,44,ATLAS,,0,,V,,,,ETA AQL,,STD,,,,
2454391.37,4.1,,,Vis.,TLA,,,,SPA,NE,,,U,,,,ETA AQL,BAA-VSS,STD,,,,BAAVSS
2454391.4965,4.4,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454391.85486,3.8,,,Vis.,AAP,A,37,44,ATLAS,,0,,V,,,,ETA AQL,,STD,,,,
2454392.26285,3.55,,,Vis.,GFT,,34,37,FOGLIA,,0,,V,,,,ETA AQL,AFOEV,STD,,,,
2454392.29,3.7,,,Vis.,TLA,,,,SPA,NE,,,U,,,,ETA AQL,BAA-VSS,STD,,,,BAAVSS
2454392.2965,3.6,,,Vis.,DAT,,TYC0469-06227,TYC0493-03355,K,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2454392.38542,3.6,,,Vis.,RJG,,34,41,SA1986,,0,,V,,,,ETA AQL,,STD,,,,
2454392.38750,3.7,,,Vis.,CAI,,34,41,SA1986,,0,,V,,,,ETA AQL,,STD,,,,
2454392.6347,3.5,,,Vis.,BGZ,,34,,AAVSO,,,,V,,,,ETA AQL,,STD,,,,
2454392.84792,3.7,,,Vis.,AAP,A,37,44,ATLAS,,0,,V,,,,ETA AQL,,STD,,,,
2454393.27431,3.5,,,Vis.,GFT,,34,37,FOGLIA,,0,,V,,,,ETA AQL,AFOEV,STD,,,,
2454393.3014,3.6,,,Vis.,CME,UB,NA,,NA,,,,V,,,,ETA AQL,,STD,,,,
2454393.6056,3.6,,,Vis.,BGZ,,34,37,AAVSO,,,,V,,,,ETA AQL,,STD,,,,
2454394.264,4.0,,,Vis.,TLA,,,,SPA,NE,,,U,,,,ETA AQL,BAA-VSS,STD,,,,BAAVSS
2454394.4,4.0,,,Vis.,LMF,,NA,,NA,,,,V,,,,ETA AQL,,STD,,,,
2454394.47222,4.0,,,Vis.,MHI,,37,44,OTERO,,,,V,,,,ETA AQL,,STD,,,,
2454394.4931,3.9,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454394.529,4.2,,,Vis.,WI,,37,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454394.5986,3.7,,,Vis.,BGZ,,37,,AAVSO,,,,V,,,,ETA AQL,,STD,,,,
2454395.28243,3.9,,,Vis.,GFT,,37,44,FOGLIA,,0,,V,,,,ETA AQL,AFOEV,STD,,,,
2454395.3590,4.0,,,Vis.,CME,B,NA,,NA,,,,V,,,,ETA AQL,,STD,,,,
2454395.4646,4.1,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454395.575,4.1,,,Vis.,WI,,37,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454395.5799,3.8,,,Vis.,BGZ,,37,,AAVSO,,,,V,,,,ETA AQL,,STD,,,,
2454396.4813,4.4,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454396.85069,4.2,,,Vis.,AAP,A,37,44,ATLAS,,0,,V,,,,ETA AQL,,STD,,,,
2454397.271,4.1,,,Vis.,TLA,,,,SPA,NE,,,U,,,,ETA AQL,BAA-VSS,STD,,,,BAAVSS
2454398.5681,4.0,,,Vis.,BGZ,B,37,44,AAVSO,,,,V,,,,ETA AQL,,STD,,,,
2454401.28021,3.9,,,Vis.,GFT,,37,44,FOGLIA,,0,,V,,,,ETA AQL,AFOEV,STD,,,,
2454401.4611,3.9,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454401.5451,3.7,,,Vis.,BGZ,,37,,AAVSO,,,,V,,,,ETA AQL,,STD,,,,
2454401.642,3.9,,,Vis.,WI,,37,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454401.87153,3.9,,,Vis.,AAP,,37,44,ATLAS,,0,,V,,,,ETA AQL,,STD,,,,
2454402.257,4.1,,,Vis.,TLA,,,,SPA,NE,,,U,,,,ETA AQL,BAA-VSS,STD,,,,BAAVSS
2454402.4840,4.0,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454402.5215,3.7,,,Vis.,BGZ,,37,,AAVSO,,,,V,,,,ETA AQL,,STD,,,,
2454402.546,4.1,,,Vis.,WI,,37,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454403.38333,4.0,,,Vis.,GFT,,37,44,FOGLIA,,0,,V,,,,ETA AQL,AFOEV,STD,,,,
2454403.4,3.8,,,Vis.,LMF,,NA,,NA,,,,V,,,,ETA AQL,,STD,,,,
2454403.4521,4.2,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454403.5486,4.0,,,Vis.,BGZ,,37,44,AAVSO,,,,V,,,,ETA AQL,,STD,,,,
2454403.59841,4.2,,,Vis.,SYP,HKM,35,44,non AAVSO ,,0,,V,,,,ETA AQL,,STD,,,,
2454403.61042,4.1,,,Vis.,AAP,A,37,44,ATLAS,,0,,V,,,,ETA AQL,,STD,,,,
2454404.25139,4.1,,,Vis.,GFT,,37,44,FOGLIA,,0,,V,,,,ETA AQL,AFOEV,STD,,,,
2454404.35174,4.3,,,Vis.,GFT,,37,44,FOGLIA,,0,,V,,,,ETA AQL,AFOEV,STD,,,,
2454404.4826,4.5,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454405.31910,4.25,,,Vis.,GFT,,37,44,FOGLIA,,0,,V,,,,ETA AQL,AFOEV,STD,,,,
2454405.4597,4.6,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454405.5535,4.4,,,Vis.,BGZ,,44,,AAVSO,,,,V,,,,ETA AQL,,STD,,,,
2454406.2153,4.0,,,Vis.,REP,K,NA,,NA,,,,V,,,,ETA AQL,,STD,,,,
2454406.32049,3.6,,,Vis.,GFT,,34,37,FOGLIA,,0,,V,,,,ETA AQL,AFOEV,STD,,,,
2454406.5049,3.7,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454407.2268,3.6,,,Vis.,DAT,,TYC0469-06227,TYC0493-03355,K,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2454407.2486,3.5,,,Vis.,MKW,,32,37,ATLAS,,0,,V,,,,ETA AQL,,STD,,,,
2454407.35104,3.45,,,Vis.,GFT,,34,37,FOGLIA,,0,,V,,,,ETA AQL,AFOEV,STD,,,,
2454409.2625,6.5,,,Vis.,MKW,,32,37,ATLAS,,0,,T,,,,ETA AQL,,STD,,,,
2454410.2417,4.1,,,Vis.,REP,K,NA,,NA,,,,V,,,,ETA AQL,,STD,,,,
2454410.3236,4.1,,,Vis.,SYI,TO,37,44,,ETA AQL = 4.11 MAG,0,,V,,,,ETA AQL,,STD,,,,
2454410.35312,3.9,,,Vis.,GFT,,37,44,FOGLIA,,0,,V,,,,ETA AQL,AFOEV,STD,,,,
2454410.4708,4.0,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454410.58291,4.2,,,Vis.,SYP,BK,35,44,non AAVSO ,,0,,V,,,,ETA AQL,,STD,,,,
2454411.4479,4.4,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454412.3215,4.1,,,Vis.,CME,U,NA,,NA,,,,V,,,,ETA AQL,,STD,,,,
2454412.33264,4.3,,,Vis.,GFT,,37,44,FOGLIA,,0,,V,,,,ETA AQL,AFOEV,STD,,,,
2454413.2007,4.0,,,Vis.,SYI,TO,37,44,,ETA AQL = 3.96 MAG,0,,V,,,,ETA AQL,,STD,,,,
2454413.251,3.9,,,Vis.,TLA,,,,SPA,NE,,,U,,,,ETA AQL,BAA-VSS,STD,,,,BAAVSS
2454413.4479,4.0,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454413.5833,3.6,,,Vis.,AAP,A,34,37,ATLAS,,0,,V,,,,ETA AQL,,STD,,,,
2454414.3194,3.6,,,Vis.,CME,,NA,,NA,,,,V,,,,ETA AQL,,STD,,,,
2454415.1981,3.6,,,Vis.,DAT,,TYC0469-06227,TYC0493-03355,K,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2454415.33125,3.6,,,Vis.,RJG,U,34,41,SA1986,,0,,V,,,,ETA AQL,,STD,,,,
2454415.33403,3.6,,,Vis.,CAI,U,34,41,SA1986,,0,,V,,,,ETA AQL,,STD,,,,
2454415.4868,3.9,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454416.244,3.9,,,Vis.,TLA,,,,SPA,NE,,,U,,,,ETA AQL,BAA-VSS,STD,,,,BAAVSS
2454416.2993,3.6,,,Vis.,CME,W,NA,,NA,,,,V,,,,ETA AQL,,STD,,,,
2454416.4410,4.0,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454417.3021,4.0,,,Vis.,CME,U,37,44,N/N,BIN. 7x50 - LIGHT HAZE,,,Z,,,,eta Aql,UAI,STD,,,,
2454418.5549,4.4,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454420.33229,4.15,,,Vis.,GFT,,37,44,FOGLIA,,0,,V,,,,ETA AQL,AFOEV,STD,,,,
2454421.294,3.7,,,Vis.,TLA,,,,SPA,NE,,,U,,,,ETA AQL,BAA-VSS,STD,,,,BAAVSS
2454421.31910,3.7,,,Vis.,GFT,,37,,FOGLIA,,0,,V,,,,ETA AQL,AFOEV,STD,,,,
2454421.4535,3.8,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454422.4382,4.0,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454423.4514,4.1,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454423.51875,4.1,,,Vis.,MHI,,37,44,OTERO,,,,V,,,,ETA AQL,,STD,,,,
2454426.33333,4.3,,,Vis.,GFT,,37,44,FOGLIA,,0,,V,,,,ETA AQL,AFOEV,STD,,,,
2454428.286,3.6,,,Vis.,TLA,B,,,SPA,NE,,,U,,,,ETA AQL,BAA-VSS,STD,,,,BAAVSS
2454428.4438,4.6,,,Vis.,CGF,,44,47,A,,0,,V,,,,ETA AQL,,STD,,,,
2454428.523,3.6,,,Vis.,WI,,32,37,A,,0,,V,,,,ETA AQL,,STD,,,,
2454429.508,3.8,,,Vis.,WI,,37,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454430.4319,4.0,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454432.23333,4.2,,,Vis.,GFT,,37,44,FOGLIA,,0,,V,,,,ETA AQL,AFOEV,STD,,,,
2454432.30729,4.4,,,Vis.,GFT,,44,,FOGLIA,,0,,V,,,,ETA AQL,AFOEV,STD,,,,
2454432.4625,4.4,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454432.521,4.1,,,Vis.,WI,,37,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454434.19722,4.2,,,Vis.,SSW,T,372,433,TYCHO,,0,,V,,,,ETA AQL,,STD,,,,
2454434.275,3.8,,,Vis.,TLA,,,,SPA,NE,,,U,,,,ETA AQL,BAA-VSS,STD,,,,BAAVSS
2454434.4500,4.4,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454434.521,4.1,,,Vis.,WI,,37,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454435.542,3.7,,,Vis.,WI,,32,37,A,,0,,V,,,,ETA AQL,,STD,,,,
2454436.4438,3.9,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454440.477,4.2,,,Vis.,WI,,37,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454441.4299,4.2,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454441.5965,4.1,,,Vis.,AAP,A,37,44,ATLAS,,0,,V,,,,ETA AQL,,STD,,,,
2454442.5576,3.9,,,Vis.,AAP,A,37,44,ATLAS,,0,,V,,,,ETA AQL,,STD,,,,
2454444.1854,3.8,,,Vis.,DAT,,TYC0493-03355,TYC5144-03103,K,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2454444.2361,3.8,,,Vis.,KJP,,TYC0493-03355-1,TYC5144-03103-1,K,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2454445.242,4.0,,,Vis.,TLA,,,,SPA,NE,,,U,,,,ETA AQL,BAA-VSS,STD,,,,BAAVSS
2454447.4285,4.4,,,Vis.,CGF,,34,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454449.24444,3.8,,,Vis.,GFT,,37,44,FOGLIA,,0,,V,,,,ETA AQL,AFOEV,STD,,,,
2454449.5361,4.0,,,Vis.,AAP,A,37,44,ATLAS,,0,,V,,,,ETA AQL,,STD,,,,
2454451.23958,3.7,,,Vis.,GFT,,37,,FOGLIA,,0,,V,,,,ETA AQL,AFOEV,STD,,,,
2454451.496,4.0,,,Vis.,WI,,37,44,A,,0,,V,,,,ETA AQL,,STD,,,,
2454452.5458,3.8,,,Vis.,AAP,A,37,44,ATLAS,,0,,V,,,,ETA AQL,,STD,,,,
2454453.23611,3.85,,,Vis.,GFT,,37,44,FOGLIA,,0,,V,,,,ETA AQL,AFOEV,STD,,,,
2454456.5424,3.8,,,Vis.,AAP,A,37,44,ATLAS,,0,,V,,,,ETA AQL,,STD,,,,
2454531.71875,3.75,,,Vis.,GFT,,37,44,FOGLIA,,,,V,,,,ETA AQL,,STD,,,,
2454537.954,3.9,,,Vis.,WI,,37,44,atlas,,,,V,,,,ETA AQL,,STD,,,,
2454544.71632,3.75,,,Vis.,GFT,,37,44,FOGLIA,,,,V,,,,ETA AQL,,STD,,,,
2454554.70556,4.15,,,Vis.,GFT,,37,44,FOGLIA,,,,V,,,,ETA AQL,,STD,,,,
2454556.58819,4.15,,,Vis.,SSW,K,t493-3355,t 5144-3103,TYCHO,,,,V,,,,ETA AQL,,STD,,,,
2454561.69236,4.2,,,Vis.,GFT,,37,44,FOGLIA,,,,V,,,,ETA AQL,,STD,,,,
2454586.5375,3.8,,,Vis.,SJAN,U,,,NAS.BNG1999Jan,B8.5x44,,,U,,,,ETA AQL,BAA-VSS,STD,,,,BAAVSS
2454593.5174,3.5,,,Vis.,DPV,,3.43,3.71,OSE2001,,0,,V,,,,ETA AQL,,STD,,,,
2454595.5375,4.0,,,Vis.,SJAN,U,,,NAS.BNG1999Jan,B8.5x44,,,U,,,,ETA AQL,BAA-VSS,STD,,,,BAAVSS
2454611.5451,3.9,,,Vis.,SJAN,B,,,NAS.BNG1999Jan,B8.5x44,,,U,,,,ETA AQL,BAA-VSS,STD,,,,BAAVSS
2454613.77083,3.6,,,Vis.,AAP,BL,37,44,ATLAS,TWILIGHT,,,V,,,,ETA AQL,,STD,,,,
2454617.6194,3.6,,,Vis.,AAX,A,34,37,ATLAS, Also used comp 4,0,,V,,,,ETA AQL,,STD,,,,
2454617.63194,4.0,,,Vis.,MFE,,37,44,ATLAS,,,,V,,,,ETA AQL,,STD,,,,
2454618.45833,4.3,,,Vis.,SSW,,34,45,080530,,,,V,,,,ETA AQL,,STD,,,,
2454618.4646,4.1,,,Vis.,SYI,TO,"""37,44""",,,ETA AQL = 4.08 MAG,0,,V,,,,ETA AQL,,STD,,,,
2454618.77778,4.0,,,Vis.,LRD,,37,47,080210,,,,V,,,,ETA AQL,,STD,,,,
2454619.4513,4.3,,,Vis.,DAT,,TYC0493-03355,TYC5144-03103,K,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2454619.4701,4.2,,,Vis.,SYI,TO,"""37,44""",,,ETA AQL = 4.16 MAG,0,,V,,,,ETA AQL,,STD,,,,
2454619.49306,4.2,,,Vis.,SSW,,34,45,080530,,,,V,,,,ETA AQL,,STD,,,,
2454620.47708,4.3,,,Vis.,SSW,,34,45,080530,,,,V,,,,ETA AQL,,STD,,,,
2454620.4938,4.2,,,Vis.,SYI,TO,"""37,44""",,,ETA AQL = 4.20 MAG,0,,V,,,,ETA AQL,,STD,,,,
2454622.46389,3.7,,,Vis.,SSW,,34,45,080530,,,,V,,,,ETA AQL,,STD,,,,
2454623.4757,3.8,,,Vis.,SYI,TO,"""37,44""",,,ETA AQL = 3.81 MAG,0,,V,,,,ETA AQL,,STD,,,,
2454623.47917,3.9,,,Vis.,SSW,,34,45,080530,,,,V,,,,ETA AQL,,STD,,,,
2454623.6243,3.7,,,Vis.,AAX,,34,37,ATLAS,,0,,V,,,,ETA AQL,,STD,,,,
2454623.63542,3.7,,,Vis.,MFE,,34,37,ATLAS,,,,V,,,,ETA AQL,,STD,,,,
2454624.44236,4.1,,,Vis.,SSW,,34,45,080530,,,,V,,,,ETA AQL,,STD,,,,
2454626.6215,3.8,,,Vis.,AAX,,37,40,ATLAS,,0,,V,,,,ETA AQL,,STD,,,,
2454627.50069,4.3,,,Vis.,SSW,,34,45,080530,,,,V,,,,ETA AQL,,STD,,,,
2454627.80556,4.2,,,Vis.,MFE,,37,44,ATLAS,ALSO USED COMP 40,,,V,,,,ETA AQL,,STD,,,,
2454628.44236,4.2,,,Vis.,SSW,,34,45,080530,,,,V,,,,ETA AQL,,STD,,,,
2454628.5521,4.0,,,Vis.,AAX,Z,37,40,ATLAS,,0,,V,,,,ETA AQL,,STD,,,,
2454628.62847,4.0,,,Vis.,MFE,,37,44,ATLAS,ALSO USED COMP 40,,,V,,,,ETA AQL,,STD,,,,
2454628.758,4.2,,,Vis.,WI,,37,44,atlas,,,,V,,,,ETA AQL,,STD,,,,
2454629.4924,3.5,,,Vis.,REP,K,NA,,NA,,,,V,,,,ETA AQL,,STD,,,,
2454629.49375,3.5,,,Vis.,RJG,U,34,41,SA1986,,,,V,,,,ETA AQL,,STD,,,,
